"","playerID","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","W","L","G.1","GS","CG","SHO","SV","IPouts","H.1","ER","HR.1","BB.1","SO.1","BAOpp","ERA","IBB.1","WP","HBP.1","BK","BFP","GF","R.1","SH.1","SF.1","GIDP.1","POS"
"437","diekmja01",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,65,13,5,2,7,20,0.169,2.08,0,1,1,0,85,1,5,0,0,3,"P"
"438","diekmja01",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,65,13,5,2,7,20,0.169,2.08,0,1,1,0,85,1,5,0,0,3,"P"
"439","diekmja01",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,41,0,0,0,0,110,40,21,3,24,49,0.268,5.15,0,1,2,0,175,6,23,0,0,2,"P"
"440","diekmja01",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,41,0,0,0,0,110,40,21,3,24,49,0.268,5.15,0,1,2,0,175,6,23,0,0,2,"P"
"441","francje02",119,326,34,84,16,1,13,45,0,2,13,77,0,1,0,3,10,0,0,1,0,0,0,0,6,1,2,1,3,1,0.167,9,0,0,1,0,11,1,2,0,1,0,"OF"
"442","francje02",119,326,34,84,16,1,13,45,0,2,13,77,0,1,0,3,10,0,0,1,0,0,0,0,6,1,2,1,3,1,0.167,9,0,0,1,0,11,1,2,0,1,0,"P"
"443","gileske01",69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,69,0,0,0,15,210,59,14,2,25,87,0.219,1.8,2,1,1,0,298,28,23,1,2,3,"P"
"444","hamelco01",12,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,7,20,20,1,1,0,386,113,52,12,39,137,0.233,3.64,3,7,6,2,537,0,53,5,1,6,"P"
"445","hamelco01",12,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6,7,20,20,1,1,0,386,113,52,12,39,137,0.233,3.64,3,7,6,2,537,0,53,5,1,6,"P"
"446","hamelco01",12,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,12,12,1,0,0,251,77,34,10,23,78,0.245,3.66,0,2,4,2,343,0,35,1,1,13,"P"
"447","hamelco01",12,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,12,12,1,0,0,251,77,34,10,23,78,0.245,3.66,0,2,4,2,343,0,35,1,1,13,"P"
"448","hamelco01",20,39,2,6,1,0,0,0,0,0,0,15,0,0,4,0,1,6,7,20,20,1,1,0,386,113,52,12,39,137,0.233,3.64,3,7,6,2,537,0,53,5,1,6,"P"
"449","hamelco01",20,39,2,6,1,0,0,0,0,0,0,15,0,0,4,0,1,6,7,20,20,1,1,0,386,113,52,12,39,137,0.233,3.64,3,7,6,2,537,0,53,5,1,6,"P"
"450","hamelco01",20,39,2,6,1,0,0,0,0,0,0,15,0,0,4,0,1,7,1,12,12,1,0,0,251,77,34,10,23,78,0.245,3.66,0,2,4,2,343,0,35,1,1,13,"P"
"451","hamelco01",20,39,2,6,1,0,0,0,0,0,0,15,0,0,4,0,1,7,1,12,12,1,0,0,251,77,34,10,23,78,0.245,3.66,0,2,4,2,343,0,35,1,1,13,"P"
"452","mcgowdu01",14,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,14,1,0,0,0,70,29,18,7,20,21,0.296,6.94,1,1,0,0,118,3,21,0,0,3,"P"
"453","papeljo01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,37,0,0,0,17,119,31,7,3,8,40,0.211,1.59,1,0,4,0,161,34,9,1,0,3,"P"
"454","papeljo01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,37,0,0,0,17,119,31,7,3,8,40,0.211,1.59,1,0,4,0,161,34,9,1,0,3,"P"
"455","papeljo01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,0,0,7,71,22,8,4,4,16,0.247,3.04,1,0,3,1,99,17,13,1,2,3,"P"
"456","papeljo01",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,0,0,7,71,22,8,4,4,16,0.247,3.04,1,0,3,1,99,17,13,1,2,3,"P"
"457","papeljo01",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,37,0,0,0,17,119,31,7,3,8,40,0.211,1.59,1,0,4,0,161,34,9,1,0,3,"P"
"458","papeljo01",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,37,0,0,0,17,119,31,7,3,8,40,0.211,1.59,1,0,4,0,161,34,9,1,0,3,"P"
"459","papeljo01",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,0,0,7,71,22,8,4,4,16,0.247,3.04,1,0,3,1,99,17,13,1,2,3,"P"
"460","papeljo01",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,22,0,0,0,7,71,22,8,4,4,16,0.247,3.04,1,0,3,1,99,17,13,1,2,3,"P"
"476","bastaan01",66,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,66,0,0,0,1,172,39,19,4,26,64,0.188,2.98,2,8,3,0,239,18,19,2,0,0,"P"
"478","mortoch02",23,36,0,1,0,0,0,1,0,0,1,18,0,0,6,0,0,9,9,23,23,0,0,0,387,137,69,13,41,96,0.271,4.81,6,2,12,1,563,0,77,4,0,19,"P"
"480","worleva01",24,17,1,3,1,0,0,0,0,0,0,6,0,0,1,0,0,4,6,23,8,0,0,0,215,81,32,6,21,49,0.287,4.02,3,3,2,0,310,6,36,3,2,8,"P"
"483","benoijo01",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,67,0,0,0,2,196,36,17,7,23,63,0.159,2.34,1,2,2,0,254,11,17,2,1,1,"P"
"487","kellesh01",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,53,0,0,0,0,154,41,14,4,15,63,0.22,2.45,4,0,0,0,205,14,18,0,4,1,"P"
"488","kenneia01",30,42,3,4,3,0,0,0,0,0,0,23,0,0,6,0,1,9,15,30,30,0,0,0,505,166,80,31,52,174,0.258,4.28,4,5,7,1,713,0,95,8,2,10,"P"
"489","kimbrcr01",61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,61,0,0,0,39,178,40,17,6,22,87,0.185,2.58,1,4,1,0,239,53,19,0,0,4,"P"
"491","vinceni01",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,69,25,6,0,10,22,0.281,2.35,1,0,0,0,100,8,8,0,1,4,"P"
"502","farquda01",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,43,0,0,0,1,153,53,29,9,17,48,0.266,5.12,2,1,1,1,219,10,33,1,1,6,"P"
"503","happja01",11,22,1,2,0,0,0,0,0,0,0,13,0,0,3,0,0,4,6,21,20,0,0,0,326,121,56,13,32,82,0.279,4.64,3,4,2,0,468,0,58,1,0,9,"P"
"504","happja01",11,22,1,2,0,0,0,0,0,0,0,13,0,0,3,0,0,4,6,21,20,0,0,0,326,121,56,13,32,82,0.279,4.64,3,4,2,0,468,0,58,1,0,9,"P"
"505","happja01",11,22,1,2,0,0,0,0,0,0,0,13,0,0,3,0,0,7,2,11,11,0,0,0,190,52,13,3,13,69,0.221,1.85,1,2,0,0,249,0,13,1,0,5,"P"
"506","happja01",11,22,1,2,0,0,0,0,0,0,0,13,0,0,3,0,0,7,2,11,11,0,0,0,190,52,13,3,13,69,0.221,1.85,1,2,0,0,249,0,13,1,0,5,"P"
"507","happja01",21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,21,20,0,0,0,326,121,56,13,32,82,0.279,4.64,3,4,2,0,468,0,58,1,0,9,"P"
"508","happja01",21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,21,20,0,0,0,326,121,56,13,32,82,0.279,4.64,3,4,2,0,468,0,58,1,0,9,"P"
"509","happja01",21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,2,11,11,0,0,0,190,52,13,3,13,69,0.221,1.85,1,2,0,0,249,0,13,1,0,5,"P"
"510","happja01",21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7,2,11,11,0,0,0,190,52,13,3,13,69,0.221,1.85,1,2,0,0,249,0,13,1,0,5,"P"
"521","rodnefe01",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,36,8,1,1,4,15,0.186,0.75,0,1,3,0,50,4,4,0,0,2,"P"
"522","rodnefe01",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,36,8,1,1,4,15,0.186,0.75,0,1,3,0,50,4,4,0,0,2,"P"
"523","rodnefe01",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,54,0,0,0,16,152,51,32,8,25,43,0.262,5.68,3,5,5,0,227,28,32,1,1,5,"P"
"524","rodnefe01",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,54,0,0,0,16,152,51,32,8,25,43,0.262,5.68,3,5,5,0,227,28,32,1,1,5,"P"
"525","rodnefe01",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,36,8,1,1,4,15,0.186,0.75,0,1,3,0,50,4,4,0,0,2,"P"
"526","rodnefe01",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,36,8,1,1,4,15,0.186,0.75,0,1,3,0,50,4,4,0,0,2,"P"
"527","rodnefe01",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,54,0,0,0,16,152,51,32,8,25,43,0.262,5.68,3,5,5,0,227,28,32,1,1,5,"P"
"528","rodnefe01",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,54,0,0,0,16,152,51,32,8,25,43,0.262,5.68,3,5,5,0,227,28,32,1,1,5,"P"
"534","wilheto01",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,53,0,0,0,13,186,56,22,3,29,60,0.246,3.19,3,2,2,0,267,20,24,4,3,9,"P"
"540","petityu01",42,9,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,42,1,0,0,1,228,75,31,11,15,59,0.256,3.67,2,3,1,0,316,15,32,1,6,2,"P"
"541","vogelry01",33,36,3,5,1,0,1,2,0,0,1,13,0,0,8,0,0,9,11,33,22,0,0,0,405,140,70,17,58,108,0.265,4.67,2,1,3,0,598,6,76,3,6,14,"P"
"542","belisma01",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,0,0,0,0,101,34,10,1,15,25,0.266,2.67,2,0,3,0,149,10,10,2,1,3,"P"
"546","lackejo01",33,62,0,7,2,0,0,3,0,0,4,24,0,0,4,0,2,13,10,33,33,1,0,0,654,211,67,21,53,175,0.256,2.77,5,5,4,3,896,0,71,11,4,29,"P"
"551","villaca01",35,8,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,4,3,35,0,0,0,2,183,50,20,6,21,55,0.223,2.95,2,1,2,0,250,20,21,1,2,3,"P"
"554","jepseke01",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,0,0,10,84,18,5,1,7,25,0.176,1.61,0,3,0,0,109,17,5,0,0,1,"P"
"555","jepseke01",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,0,0,10,84,18,5,1,7,25,0.176,1.61,0,3,0,0,109,17,5,0,0,1,"P"
"556","jepseke01",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,46,0,0,0,5,125,34,13,4,20,34,0.227,2.81,1,2,0,0,176,6,15,1,5,3,"P"
"557","jepseke01",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,46,0,0,0,5,125,34,13,4,20,34,0.227,2.81,1,2,0,0,176,6,15,1,5,3,"P"
"558","jepseke01",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,0,0,10,84,18,5,1,7,25,0.176,1.61,0,3,0,0,109,17,5,0,0,1,"P"
"559","jepseke01",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,0,0,0,10,84,18,5,1,7,25,0.176,1.61,0,3,0,0,109,17,5,0,0,1,"P"
"560","jepseke01",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,46,0,0,0,5,125,34,13,4,20,34,0.227,2.81,1,2,0,0,176,6,15,1,5,3,"P"
"561","jepseke01",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,46,0,0,0,5,125,34,13,4,20,34,0.227,2.81,1,2,0,0,176,6,15,1,5,3,"P"
"562","karnsna01",27,4,1,1,0,0,1,1,0,0,0,3,0,0,1,0,0,7,5,27,26,0,0,0,441,132,60,19,56,145,0.239,3.67,1,15,5,0,621,0,62,3,4,8,"P"
"563","mcgeeja01",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,39,0,0,0,6,112,27,10,3,8,48,0.197,2.41,1,1,1,0,147,6,11,0,1,1,"P"
"564","yateski01",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,61,23,18,10,7,21,0.274,7.97,0,0,1,0,92,10,18,0,0,0,"P"
"565","detwiro01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,7,0,0,0,129,62,34,9,20,28,0.343,7.12,0,3,3,0,208,4,37,1,3,2,"P"
"566","detwiro01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,7,0,0,0,129,62,34,9,20,28,0.343,7.12,0,3,3,0,208,4,37,1,3,2,"P"
"567","detwiro01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,46,20,13,1,16,13,0.333,7.63,1,0,3,0,80,3,14,0,1,4,"P"
"568","detwiro01",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,46,20,13,1,16,13,0.333,7.63,1,0,3,0,80,3,14,0,1,4,"P"
"569","detwiro01",24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,17,7,0,0,0,129,62,34,9,20,28,0.343,7.12,0,3,3,0,208,4,37,1,3,2,"P"
"570","detwiro01",24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,17,7,0,0,0,129,62,34,9,20,28,0.343,7.12,0,3,3,0,208,4,37,1,3,2,"P"
"571","detwiro01",24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,0,0,46,20,13,1,16,13,0.333,7.63,1,0,3,0,80,3,14,0,1,4,"P"
"572","detwiro01",24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24,0,0,0,0,46,20,13,1,16,13,0.333,7.63,1,0,3,0,80,3,14,0,1,4,"P"
"573","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,6,4,1,8,6,0.273,6,0,1,0,0,31,2,4,0,1,1,"P"
"574","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,6,4,1,8,6,0.273,6,0,1,0,0,31,2,4,0,1,1,"P"
"575","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,32,6,4,3,8,16,0.171,3.38,0,1,0,0,44,5,4,0,1,0,"P"
"576","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,32,6,4,3,8,16,0.171,3.38,0,1,0,0,44,5,4,0,1,0,"P"
"577","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,6,4,1,8,6,0.273,6,0,1,0,0,31,2,4,0,1,1,"P"
"578","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,6,4,1,8,6,0.273,6,0,1,0,0,31,2,4,0,1,1,"P"
"579","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,32,6,4,3,8,16,0.171,3.38,0,1,0,0,44,5,4,0,1,0,"P"
"580","edwarjo02",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,32,6,4,3,8,16,0.171,3.38,0,1,0,0,44,5,4,0,1,0,"P"
"581","felizne01",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,0,0,6,59,24,10,2,9,16,0.293,4.58,3,2,0,0,91,12,10,0,0,1,"P"
"582","felizne01",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,0,0,6,59,24,10,2,9,16,0.293,4.58,3,2,0,0,91,12,10,0,0,1,"P"
"583","felizne01",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,0,0,4,85,33,24,3,9,23,0.303,7.62,3,2,1,0,121,12,24,1,1,4,"P"
"584","felizne01",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,0,0,4,85,33,24,3,9,23,0.303,7.62,3,2,1,0,121,12,24,1,1,4,"P"
"585","felizne01",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,0,0,6,59,24,10,2,9,16,0.293,4.58,3,2,0,0,91,12,10,0,0,1,"P"
"586","felizne01",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,0,0,0,6,59,24,10,2,9,16,0.293,4.58,3,2,0,0,91,12,10,0,0,1,"P"
"587","felizne01",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,0,0,4,85,33,24,3,9,23,0.303,7.62,3,2,1,0,121,12,24,1,1,4,"P"
"588","felizne01",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,0,0,0,4,85,33,24,3,9,23,0.303,7.62,3,2,1,0,121,12,24,1,1,4,"P"
"589","gallayo01",33,4,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,13,11,33,33,0,0,0,553,193,70,15,68,121,0.268,3.42,0,10,1,0,793,0,76,1,3,18,"P"
"591","rosalad01",55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4,0,0,2,0,0,0,0,6,2,2,2,1,1,0.25,9,0,0,0,0,10,2,3,0,0,0,"1B"
"592","rosalad01",55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4,0,0,2,0,0,0,0,6,2,2,2,1,1,0.25,9,0,0,0,0,10,2,3,0,0,0,"2B"
"593","rosalad01",55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4,0,0,2,0,0,0,0,6,2,2,2,1,1,0.25,9,0,0,0,0,10,2,3,0,0,0,"3B"
"594","rosalad01",55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4,0,0,2,0,0,0,0,6,2,2,2,1,1,0.25,9,0,0,0,0,10,2,3,0,0,0,"OF"
"595","rosalad01",55,114,14,26,4,0,3,7,4,4,10,30,0,1,0,0,4,0,0,2,0,0,0,0,6,2,2,2,1,1,0.25,9,0,0,0,0,10,2,3,0,0,0,"P"
"596","hendrli01",58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,58,0,0,0,0,194,59,21,3,11,71,0.24,2.92,1,4,2,0,261,14,23,0,2,3,"P"
"598","norrida01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,70,23,10,3,12,18,0.267,3.86,0,2,2,0,103,0,11,1,2,0,"P"
"599","norrida01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,0,0,0,70,23,10,3,12,18,0.267,3.86,0,2,2,0,103,0,11,1,2,0,"P"
"600","norrida01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,0,0,0,110,30,15,6,7,27,0.216,3.68,0,1,0,0,148,0,20,0,2,3,"P"
"601","norrida01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,8,0,0,0,110,30,15,6,7,27,0.216,3.68,0,1,0,0,148,0,20,0,2,3,"P"
"602","norrida01",8,2,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,1,1,5,5,0,0,0,70,23,10,3,12,18,0.267,3.86,0,2,2,0,103,0,11,1,2,0,"P"
"603","norrida01",8,2,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,1,1,5,5,0,0,0,70,23,10,3,12,18,0.267,3.86,0,2,2,0,103,0,11,1,2,0,"P"
"604","norrida01",8,2,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,2,1,8,8,0,0,0,110,30,15,6,7,27,0.216,3.68,0,1,0,0,148,0,20,0,2,3,"P"
"605","norrida01",8,2,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,2,1,8,8,0,0,0,110,30,15,6,7,27,0.216,3.68,0,1,0,0,148,0,20,0,2,3,"P"
"610","cedenxa01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,2,1,2,4,0.25,6,0,2,1,0,15,1,2,0,0,0,"P"
"611","cedenxa01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,2,1,2,4,0.25,6,0,2,1,0,15,1,2,0,0,0,"P"
"612","cedenxa01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,61,0,0,0,1,129,37,10,3,12,43,0.23,2.09,2,4,1,0,174,9,11,0,0,5,"P"
"613","cedenxa01",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,61,0,0,0,1,129,37,10,3,12,43,0.23,2.09,2,4,1,0,174,9,11,0,0,5,"P"
"614","cedenxa01",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,2,1,2,4,0.25,6,0,2,1,0,15,1,2,0,0,0,"P"
"615","cedenxa01",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,2,1,2,4,0.25,6,0,2,1,0,15,1,2,0,0,0,"P"
"616","cedenxa01",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,61,0,0,0,1,129,37,10,3,12,43,0.23,2.09,2,4,1,0,174,9,11,0,0,5,"P"
"617","cedenxa01",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,61,0,0,0,1,129,37,10,3,12,43,0.23,2.09,2,4,1,0,174,9,11,0,0,5,"P"
"620","fistedo01",29,31,2,7,1,0,0,0,0,0,2,15,0,0,6,0,0,5,7,25,15,0,0,1,309,120,48,14,24,63,0.295,4.19,3,1,6,0,449,2,56,7,5,9,"P"
"622","storedr01",58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,58,0,0,0,29,165,45,21,4,16,67,0.22,3.44,2,2,5,0,228,35,23,1,1,2,"P"
"623","thornma01",60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,60,0,0,0,0,124,33,10,2,11,23,0.212,2.18,3,1,1,0,171,12,12,2,1,3,"P"
"624","zimmejo02",33,63,4,10,1,0,0,3,0,0,0,18,0,0,6,0,0,13,10,33,33,0,0,0,605,204,82,24,39,164,0.264,3.66,3,2,8,1,831,0,89,8,2,15,"P"
